product,product_label,geo_level,region,province,location,year,value_metric_tons,data_status
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2013,105679.14,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2014,107130.73,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2015,83985.02,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2016,69713.46,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2017,71130.06,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2018,72730.7,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2019,78493.48,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2020,46539.65,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2021,49920.84,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2022,58611.11,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2023,57409.28,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2024,70953.1,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2025,81710.27,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Oriental Mindoro,Oriental Mindoro,2026,68525.17,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2010,240081.79,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2011,289262.2,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2012,309967.97,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2013,357882.03,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2014,397579.62,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2015,413628.88,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2016,385793.29,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2017,399086.04,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2018,408690.56,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2019,409832.98,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2020,430283.74,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2021,460294.11,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2022,530123.45,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2023,424730.29,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2024,421452.19,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2025,433723.98,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Palawan,Palawan,2026,621553.51,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2010,221389.79,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2011,221135.85,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2012,228590.5,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2013,227836.98,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2014,214019.53,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2015,223781.87,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2016,217076.77,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2017,219593.12,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2018,224108.15,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2019,216917.79,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2020,206604.96,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2021,220125.93,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2022,233983.69,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2023,235085.96,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2024,237310.52,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2025,230389.4,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,Romblon,Romblon,2026,242101.38,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2010,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2011,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2012,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2013,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2014,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2015,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2016,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2017,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2018,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2019,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2020,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2021,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2022,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2023,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2024,170863.92,official_psa
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2025,170863.92,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,MIMAROPA REGION,City of Puerto Princesa,City of Puerto Princesa,2026,17933.0,estimated_gap
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2010,1269537.97,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2011,1201706.92,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2012,1240458.84,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2013,1255507.49,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2014,1124411.51,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2015,1105743.39,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2016,1081111.78,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2017,1076257.29,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2018,1186963.56,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2019,1246478.6,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2020,1150857.4,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2021,1111200.07,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2022,1261733.36,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2023,1184687.56,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2024,1153951.15,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2025,1033620.09,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION V (BICOL REGION),,REGION V (BICOL REGION),2026,958744.7,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2010,161104.07,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2011,160986.45,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2012,171039.77,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2013,180333.07,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2014,105420.08,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2015,102844.42,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2016,109462.11,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2017,112264.12,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2018,121271.22,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2019,132755.22,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2020,105257.53,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2021,107102.21,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2022,139681.24,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2023,156992.72,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2024,144931.61,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2025,119713.5,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Albay,Albay,2026,131979.28,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2010,235022.0,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2011,233187.0,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2012,239547.0,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2013,244048.0,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2014,242368.53,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2015,247011.71,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2016,249454.45,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2017,261449.8,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2018,288476.55,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2019,302734.6,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2020,273847.62,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2021,240416.92,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2022,267160.76,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2023,183827.09,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2024,171727.69,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2025,128719.06,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Norte,Camarines Norte,2026,85791.44,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2010,331017.86,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2011,322149.0,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2012,333822.34,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2013,340451.84,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2014,323599.37,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2015,322705.57,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2016,328927.01,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2017,292177.15,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2018,334413.19,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2019,340132.12,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2020,316238.86,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2021,283004.1,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2022,337169.94,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2023,329429.53,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2024,321174.97,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2025,330086.6,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Camarines Sur,Camarines Sur,2026,315085.45,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2010,3782.26,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2011,4055.44,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2012,4181.4,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2013,4398.05,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2014,4738.81,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2015,4966.52,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2016,5130.68,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2017,3817.57,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2018,4140.58,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2019,4596.92,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2020,4260.27,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2021,3006.12,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2022,4097.8,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2023,3790.97,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2024,4043.57,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2025,2922.99,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Catanduanes,Catanduanes,2026,337.94,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2010,307107.85,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2011,285829.26,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2012,317015.05,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2013,316654.88,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2014,300424.38,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2015,277812.3,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2016,270439.08,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2017,285080.14,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2018,313022.69,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2019,344434.07,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2020,346771.5,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2021,375480.41,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2022,408139.51,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2023,411668.19,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2024,423765.28,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2025,371440.16,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Masbate,Masbate,2026,397622.89,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2010,231503.93,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2011,195499.77,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2012,174853.28,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2013,169621.65,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2014,147860.34,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2015,150402.87,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2016,117698.46,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2017,121468.51,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2018,125639.33,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2019,121825.67,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2020,104481.62,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2021,102190.31,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2022,105484.11,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2023,98979.06,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2024,88308.04,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2025,80737.78,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION V (BICOL REGION),Sorsogon,Sorsogon,2026,57082.46,estimated_gap
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2010,472744.91,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2011,459783.73,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2012,477952.54,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2013,470652.72,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2014,359825.93,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2015,410887.86,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2016,435057.18,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2017,467671.34,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2018,488254.27,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2019,513397.1,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2020,521586.92,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2021,554684.14,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2022,576411.27,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2023,579758.5,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2024,440386.95,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2025,424452.56,official_psa
coconut_w_husk,Coconut (w/ husk),region,REGION VI (WESTERN VISAYAS),,REGION VI (WESTERN VISAYAS),2026,478832.59,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2010,109061.94,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2011,110727.63,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2012,109663.82,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2013,98632.45,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2014,44227.39,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2015,48471.97,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2016,50703.03,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2017,52380.42,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2018,52842.33,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2019,55102.35,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2020,52209.76,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2021,58965.84,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2022,63884.63,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2023,59987.84,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2024,60501.57,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2025,54175.55,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Aklan,Aklan,2026,71403.23,estimated_gap
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Antique,Antique,2010,67491.72,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Antique,Antique,2011,67434.78,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Antique,Antique,2012,70704.01,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Antique,Antique,2013,75411.17,official_psa
coconut_w_husk,Coconut (w/ husk),province,REGION VI (WESTERN VISAYAS),Antique,Antique,2014,72450.83,official_psa
